81120303	WeakeningEffect	True	False	Resistance to Crit Decreases	Critical resistance decreases by $H_W_BAD$value$COLOR_END. Knockdown, stun, or stagger cancel the effect.	icon_ep.ep_special_load_tex
81120304	WeakeningEffect	True	False	Resistance to Crit Decreases	Critical resistance decreases by $H_W_BAD$value$COLOR_END. Knockdown, stun, or stagger cancel the effect.	icon_ep.ep_special_load_tex
81120305	WeakeningEffect	True	False	Resistance to Crit Decreases	Critical resistance decreases by $H_W_BAD$value$COLOR_END. Knockdown, stun, or stagger cancel the effect.	icon_ep.ep_special_load_tex
81120306	WeakeningEffect	True	False	Resistance to Crit Decreases	Critical resistance decreases by $H_W_BAD$value$COLOR_END. Knockdown, stun, or stagger cancel the effect.	icon_ep.ep_special_load_tex
81120307	WeakeningEffect	True	False	Resistance to Crit Decreases	Critical resistance decreases by $H_W_BAD$value$COLOR_END. Knockdown, stun, or stagger cancel the effect.	icon_ep.ep_special_load_tex
81120308	WeakeningEffect	True	False	Resistance to Crit Decreases	Critical resistance decreases by $H_W_BAD$value$COLOR_END. Knockdown, stun, or stagger cancel the effect.	icon_ep.ep_special_load_tex
81120309	WeakeningEffect	True	False	Resistance to Crit Decreases	Critical resistance decreases by $H_W_BAD$value$COLOR_END. Knockdown, stun, or stagger cancel the effect.	icon_ep.ep_special_load_tex
81120310	WeakeningEffect	True	False	Resistance to Crit Decreases	Critical resistance decreases by $H_W_BAD$value$COLOR_END. Knockdown, stun, or stagger cancel the effect.	icon_ep.ep_special_load_tex
81120401	Buff	True	False	Resistance to Crit Decreases	Critical resistance increases by $H_W_GOOD$value$COLOR_END. Knockdown, stun, or stagger cancel the effect.	icon_ep.ep_fatal_injury_tex
81120402	Buff	True	False	Resistance to Crit Decreases	Critical resistance increases by $H_W_GOOD$value$COLOR_END. Knockdown, stun, or stagger cancel the effect.	icon_ep.ep_fatal_injury_tex
81120403	Buff	True	False	Resistance to Crit Decreases	Critical resistance increases by $H_W_GOOD$value$COLOR_END. Knockdown, stun, or stagger cancel the effect.	icon_ep.ep_fatal_injury_tex
81120404	Buff	True	False	Resistance to Crit Decreases	Critical resistance increases by $H_W_GOOD$value$COLOR_END. Knockdown, stun, or stagger cancel the effect.	icon_ep.ep_fatal_injury_tex
81120405	Buff	True	False	Resistance to Crit Decreases	Critical resistance increases by $H_W_GOOD$value$COLOR_END. Knockdown, stun, or stagger cancel the effect.	icon_ep.ep_fatal_injury_tex
81120406	Buff	True	False	Resistance to Crit Decreases	Critical resistance increases by $H_W_GOOD$value$COLOR_END. Knockdown, stun, or stagger cancel the effect.	icon_ep.ep_fatal_injury_tex
81120407	Buff	True	False	Resistance to Crit Decreases	Critical resistance increases by $H_W_GOOD$value$COLOR_END. Knockdown, stun, or stagger cancel the effect.	icon_ep.ep_fatal_injury_tex
81120408	Buff	True	False	Resistance to Crit Decreases	Critical resistance increases by $H_W_GOOD$value$COLOR_END. Knockdown, stun, or stagger cancel the effect.	icon_ep.ep_fatal_injury_tex
81120409	Buff	True	False	Resistance to Crit Decreases	Critical resistance increases by $H_W_GOOD$value$COLOR_END. Knockdown, stun, or stagger cancel the effect.	icon_ep.ep_fatal_injury_tex
81120410	Buff	True	False	Resistance to Crit Decreases	Critical resistance increases by $H_W_GOOD$value$COLOR_END. Knockdown, stun, or stagger cancel the effect.	icon_ep.ep_fatal_injury_tex
81120411	Buff	True	False	Resistance to Crit Decreases	Critical resistance increases by $H_W_GOOD$value$COLOR_END. Knockdown, stun, or stagger cancel the effect.	icon_ep.ep_fatal_injury_tex
81120412	Buff	True	False	Resistance to Crit Decreases	Critical resistance increases by $H_W_GOOD$value$COLOR_END. Knockdown, stun, or stagger cancel the effect.	icon_ep.ep_fatal_injury_tex
81120413	Buff	True	False	Resistance to Crit Decreases	Critical resistance increases by $H_W_GOOD$value$COLOR_END. Knockdown, stun, or stagger cancel the effect.	icon_ep.ep_fatal_injury_tex
81120414	Buff	True	False	Resistance to Crit Decreases	Critical resistance increases by $H_W_GOOD$value$COLOR_END. Knockdown, stun, or stagger cancel the effect.	icon_ep.ep_fatal_injury_tex
81120415	Buff	True	False	Resistance to Crit Decreases	Critical resistance increases by $H_W_GOOD$value$COLOR_END. Knockdown, stun, or stagger cancel the effect.	icon_ep.ep_fatal_injury_tex
81120416	Buff	True	False	Resistance to Crit Decreases	Critical resistance increases by $H_W_GOOD$value$COLOR_END. Knockdown, stun, or stagger cancel the effect.	icon_ep.ep_fatal_injury_tex
81120417	Buff	True	False	Resistance to Crit Decreases	Critical resistance increases by $H_W_GOOD$value$COLOR_END. Knockdown, stun, or stagger cancel the effect.	icon_ep.ep_fatal_injury_tex
81120418	Buff	True	False	Resistance to Crit Decreases	Critical resistance increases by $H_W_GOOD$value$COLOR_END. Knockdown, stun, or stagger cancel the effect.	icon_ep.ep_fatal_injury_tex
81120419	Buff	True	False	Resistance to Crit Decreases	Critical resistance increases by $H_W_GOOD$value$COLOR_END. Knockdown, stun, or stagger cancel the effect.	icon_ep.ep_fatal_injury_tex
81120420	Buff	True	False	Resistance to Crit Decreases	Critical resistance increases by $H_W_GOOD$value$COLOR_END. Knockdown, stun, or stagger cancel the effect.	icon_ep.ep_fatal_injury_tex
81121000	Buff	True	False	Immune to Resist	Immune to knockdown and immobilization 	icon_ep.ep_special_unbeatable_tex
81121101	Buff	True	False	Shield: Stage I	Absorbs up to $H_W_GOOD$value$COLOR_END damage. Effect ends when the damage is higher than absorption capacity.	icon_ep.ep_protect_continue_tex
81121102	Buff	True	False	Shield: Stage II	Absorbs up to $H_W_GOOD$value$COLOR_END damage. Effect ends when the damage is higher than absorption capacity.	icon_ep.ep_protect_continue_tex
81121103	Buff	True	False	Shield: Stage III	Absorbs up to $H_W_GOOD$value$COLOR_END damage. Effect ends when the damage is higher than absorption capacity.	icon_ep.ep_protect_continue_tex
81121104	Buff	True	False	Shield: Stage VI	Absorbs up to $H_W_GOOD$value$COLOR_END damage. Effect ends when the damage is higher than absorption capacity.	icon_ep.ep_protect_continue_tex
81121105	Buff	True	False	Shield: Stage V	Absorbs up to $H_W_GOOD$value$COLOR_END damage. Effect ends when the damage is higher than absorption capacity.	icon_ep.ep_protect_continue_tex
81121201	Buff	True	False	Power Shield: Stage I	Absorbs up to $H_W_GOOD$value$COLOR_END damage. Effect ends when the damage is higher than absorption capacity.	icon_ep.ep_protect_strong_tex
81121202	Buff	True	False	Power Shield: Stage II	Absorbs up to $H_W_GOOD$value$COLOR_END damage. Effect ends when the damage is higher than absorption capacity.	icon_ep.ep_protect_strong_tex
81121203	Buff	True	False	Power Shield: Stage III	Absorbs up to $H_W_GOOD$value$COLOR_END damage. Effect ends when the damage is higher than absorption capacity.	icon_ep.ep_protect_strong_tex
81121204	Buff	True	False	Power Shield: Stage IV	Absorbs up to $H_W_GOOD$value$COLOR_END damage. Effect ends when the damage is higher than absorption capacity.	icon_ep.ep_protect_strong_tex
81121205	Buff	True	False	Power Shield: Stage V	Absorbs up to $H_W_GOOD$value$COLOR_END damage. Effect ends when the damage is higher than absorption capacity.	icon_ep.ep_protect_strong_tex
81122034	Buff	True	False	Reloading Retaliate	BTS	
81123001	Buff	True	False	Combat Speed: Stage I	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeed_tex
81123002	Buff	True	False	Combat Speed: Stage II	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeed_tex
81123003	Buff	True	False	Combat Speed: Stage III	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeed_tex
81123004	Buff	True	False	Combat Speed: Stage IV	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeed_tex
81123005	Buff	True	False	Combat Speed: Stage V	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeed_tex
81123006	Buff	True	False	Combat Speed: Stage VI	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeed_tex
81123007	Buff	True	False	Combat Speed: Stage VII	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeed_tex
81123008	Buff	True	False	Combat Speed: Stage VIII	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeed_tex
81123009	Buff	True	False	Combat Speed: Stage IX	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeed_tex
81123010	Buff	True	False	Combat Speed: Stage X	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeed_tex
81123011	Buff	True	False	Combat Speed: Stage XI	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeed_tex
81123012	Buff	True	False	Combat Speed: Stage XII	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeed_tex
81123013	Buff	True	False	Combat Speed: Stage XIII	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeed_tex
81123014	Buff	True	False	Combat Speed: Stage XIV	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeed_tex
81123015	Buff	True	False	Combat Speed: Stage XV	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeed_tex
81123101	Buff	True	False	Combat Dash: Stage I	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeedup_tex
81123102	Buff	True	False	Combat Dash: Stage II	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeedup_tex
81123103	Buff	True	False	Combat Dash: Stage III	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeedup_tex
81123104	Buff	True	False	Combat Dash: Stage IV	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeedup_tex
81123105	Buff	True	False	Combat Dash: Stage V	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeedup_tex
81123106	Buff	True	False	Combat Dash: Stage VI	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeedup_tex
81123107	Buff	True	False	Combat Dash: Stage VII	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeedup_tex
81123108	Buff	True	False	Combat Dash: Stage VIII	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeedup_tex
81123109	Buff	True	False	Combat Dash: Stage IX	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeedup_tex
81123110	Buff	True	False	Combat Dash: Stage X	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeedup_tex
81123111	Buff	True	False	Combat Dash: Stage XI	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeedup_tex
81123112	Buff	True	False	Combat Dash: Stage XII	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeedup_tex
81123113	Buff	True	False	Combat Dash: Stage XIII	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeedup_tex
81123114	Buff	True	False	Combat Dash: Stage XIV	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeedup_tex
81123115	Buff	True	False	Combat Dash: Stage XV	Movement Speed increases by $H_W_GOOD$value$COLOR_END while in combat. Effect ends when resisting.	icon_ep.ep_transfer_fightspeedup_tex
81123201	Buff	True	False	Acceleration: Stage I	Out-of Combat Movement Speed increases by $H_W_GOOD$value$COLOR_END. Effect ends when resisting.	icon_ep.ep_transfer_speed_tex
81123202	Buff	True	False	Acceleration: Stage II	Out-of Combat Movement Speed increases by $H_W_GOOD$value$COLOR_END. Effect ends when resisting.	icon_ep.ep_transfer_speed_tex
81123203	Buff	True	False	Acceleration: Stage III	Out-of Combat Movement Speed increases by $H_W_GOOD$value$COLOR_END. Effect ends when resisting.	icon_ep.ep_transfer_speed_tex
81123204	Buff	True	False	Acceleration: Stage IV	Out-of Combat Movement Speed increases by $H_W_GOOD$value$COLOR_END. Effect ends when resisting.	icon_ep.ep_transfer_speed_tex
81123205	Buff	True	False	Acceleration: Stage V	Out-of Combat Movement Speed increases by $H_W_GOOD$value$COLOR_END. Effect ends when resisting.	icon_ep.ep_transfer_speed_tex
81123206	Buff	True	False	Acceleration: Stage VI	Out-of Combat Movement Speed increases by $H_W_GOOD$value$COLOR_END. Effect ends when resisting.	icon_ep.ep_transfer_speed_tex
81123207	Buff	True	False	Acceleration: Stage VII	Out-of Combat Movement Speed increases by $H_W_GOOD$value$COLOR_END. Effect ends when resisting.	icon_ep.ep_transfer_speed_tex
81123208	Buff	True	False	Acceleration: Stage VIII	Out-of Combat Movement Speed increases by $H_W_GOOD$value$COLOR_END. Effect ends when resisting.	icon_ep.ep_transfer_speed_tex
81123209	Buff	True	False	Acceleration: Stage IX	Out-of Combat Movement Speed increases by $H_W_GOOD$value$COLOR_END. Effect ends when resisting.	icon_ep.ep_transfer_speed_tex
81123210	Buff	True	False	Acceleration: Stage X	Out-of Combat Movement Speed increases by $H_W_GOOD$value$COLOR_END. Effect ends when resisting.	icon_ep.ep_transfer_speed_tex
81123211	Buff	True	False	Acceleration: Stage XI	Out-of Combat Movement Speed increases by $H_W_GOOD$value$COLOR_END. Effect ends when resisting.	icon_ep.ep_transfer_speed_tex
81123212	Buff	True	False	Acceleration: Stage XII	Out-of Combat Movement Speed increases by $H_W_GOOD$value$COLOR_END. Effect ends when resisting.	icon_ep.ep_transfer_speed_tex
81123213	Buff	True	False	Acceleration: Stage XIII	Out-of Combat Movement Speed increases by $H_W_GOOD$value$COLOR_END. Effect ends when resisting.	icon_ep.ep_transfer_speed_tex
81123214	Buff	True	False	Acceleration: Stage XIV	Out-of Combat Movement Speed increases by $H_W_GOOD$value$COLOR_END. Effect ends when resisting.	icon_ep.ep_transfer_speed_tex
81123215	Buff	True	False	Acceleration: Stage XV	Out-of Combat Movement Speed increases by $H_W_GOOD$value$COLOR_END. Effect ends when resisting.	icon_ep.ep_transfer_speed_tex
81124101	Buff	True	False	Indomitable	Knockdown and stun rates decrease by $H_W_GOOD$value$COLOR_END while casting the skill.	icon_ep.ep_reaction_tenacity_tex
81124102	Buff	True	False	Indomitable	Knockdown and stun rates decrease by $H_W_GOOD$value$COLOR_END while casting the skill.	icon_ep.ep_reaction_tenacity_tex
81124103	Buff	True	False	Indomitable	Knockdown and stun rates decrease by $H_W_GOOD$value$COLOR_END while casting the skill.	icon_ep.ep_reaction_tenacity_tex
81124104	Buff	True	False	Indomitable	Knockdown and stun rates decrease by $H_W_GOOD$value$COLOR_END while casting the skill.	icon_ep.ep_reaction_tenacity_tex
81124105	Buff	True	False	Indomitable	Knockdown and stun rates decrease by $H_W_GOOD$value$COLOR_END while casting the skill.	icon_ep.ep_reaction_tenacity_tex
81124106	Buff	True	False	Indomitable	Knockdown and stun rates decrease by $H_W_GOOD$value$COLOR_END while casting the skill.	icon_ep.ep_reaction_tenacity_tex
81124107	Buff	True	False	Indomitable	Knockdown and stun rates decrease by $H_W_GOOD$value$COLOR_END while casting the skill.	icon_ep.ep_reaction_tenacity_tex
81124108	Buff	True	False	Indomitable	Knockdown and stun rates decrease by $H_W_GOOD$value$COLOR_END while casting the skill.	icon_ep.ep_reaction_tenacity_tex
81124109	Buff	True	False	Indomitable	Knockdown and stun rates decrease by $H_W_GOOD$value$COLOR_END while casting the skill.	icon_ep.ep_reaction_tenacity_tex
81124110	Buff	True	False	Indomitable	Knockdown and stun rates decrease by $H_W_GOOD$value$COLOR_END while casting the skill.	icon_ep.ep_reaction_tenacity_tex
81130101	Buff	True	False	Rejuvenation	Rejuvenates Stamina. Effect canceled by combat.	
81130102	Buff	True	False	Rejuvenation	Rejuvenates Stamina. Effect canceled by combat.	
81130103	Buff	True	False	Rejuvenation	Rejuvenates Stamina. Effect canceled by combat.	
81130104	Buff	True	False	Rejuvenation	Rejuvenates Stamina. Effect canceled by combat.	
81130105	Buff	True	False	Rejuvenation	Rejuvenates Stamina. Effect canceled by combat.	
81130106	Buff	True	False	Rejuvenation	Rejuvenates Stamina. Effect canceled by combat.	
81130107	Buff	True	False	Rejuvenation	Rejuvenates Stamina. Effect canceled by combat.	
81130108	Buff	True	False	Rejuvenation	Rejuvenates Stamina. Effect canceled by combat.	
81130109	Buff	True	False	Rejuvenation	Rejuvenates Stamina. Effect canceled by combat.	
81130110	Buff	True	False	Rejuvenation	Rejuvenates Stamina. Effect canceled by combat.	
81130111	Buff	True	False	Rejuvenation	Rejuvenates Stamina. Effect canceled by combat.	
81130112	Buff	True	False	Rejuvenation	Rejuvenates Stamina. Effect canceled by combat.	
81130113	Buff	True	False	Rejuvenation	Rejuvenates Stamina. Effect canceled by combat.	
81130114	Buff	True	False	Rejuvenation	Rejuvenates Stamina. Effect canceled by combat.	
81130115	Buff	True	False	Rejuvenation	Rejuvenates Stamina. Effect canceled by combat.	
81130116	Buff	True	False	Rejuvenation	Rejuvenates Stamina. Effect canceled by combat.	
81130117	Buff	True	False	Rejuvenation	Rejuvenates Stamina. Effect canceled by combat.	
81130118	Buff	True	False	Rejuvenation	Rejuvenates Stamina. Effect canceled by combat.	
81130119	Buff	True	False	Rejuvenation	Rejuvenates Stamina. Effect canceled by combat.	
81130120	Buff	True	False	Rejuvenation	Rejuvenates Stamina. Effect canceled by combat.	
81401001	DamageOverTime	True	False	Mired	Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	icon_ep.ep_transfer_speeddown_tex
81401002	DamageOverTime	True	False	Mired	Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	icon_ep.ep_transfer_speeddown_tex
81401003	DamageOverTime	True	False	Mired	Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	icon_ep.ep_transfer_speeddown_tex
81401004	DamageOverTime	True	False	Mired	Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	icon_ep.ep_transfer_speeddown_tex
81401005	DamageOverTime	True	False	Mired	Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	icon_ep.ep_transfer_speeddown_tex
81401006	DamageOverTime	True	False	Mired	Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	icon_ep.ep_transfer_speeddown_tex
81401007	DamageOverTime	True	False	Mired	Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	icon_ep.ep_transfer_speeddown_tex
81401008	DamageOverTime	True	False	Mired	Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	icon_ep.ep_transfer_speeddown_tex
81401009	DamageOverTime	True	False	Mired	Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	icon_ep.ep_transfer_speeddown_tex
81401010	DamageOverTime	True	False	Mired	Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	icon_ep.ep_transfer_speeddown_tex
81401101	DamageOverTime	True	False	Mired	Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	icon_ep.ep_transfer_speeddown_tex
81401102	DamageOverTime	True	False	Mired	Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	icon_ep.ep_transfer_speeddown_tex
81401103	DamageOverTime	True	False	Mired	Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	icon_ep.ep_transfer_speeddown_tex
81401104	DamageOverTime	True	False	Mired	Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	icon_ep.ep_transfer_speeddown_tex
81401105	DamageOverTime	True	False	Mired	Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	icon_ep.ep_transfer_speeddown_tex
81401106	DamageOverTime	True	False	Mired	Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	icon_ep.ep_transfer_speeddown_tex
81401107	DamageOverTime	True	False	Mired	Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	icon_ep.ep_transfer_speeddown_tex
81401108	DamageOverTime	True	False	Mired	Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	icon_ep.ep_transfer_speeddown_tex
81401109	DamageOverTime	True	False	Mired	Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	icon_ep.ep_transfer_speeddown_tex
81401110	DamageOverTime	True	False	Mired	Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	icon_ep.ep_transfer_speeddown_tex
88102301	Buff	False	False	(Hidden) RE recovery	BTS	
88102302	Buff	False	False	(Hidden) RE recovery	BTS	
88102303	Buff	False	False	(Hidden) RE recovery	BTS	
88102304	Buff	False	False	(Hidden) RE recovery	BTS	
88102305	Buff	False	False	(Hidden) RE recovery	BTS	
88102306	Buff	False	False	(Hidden) RE recovery	BTS	
88102307	Buff	False	False	(Hidden) RE recovery	BTS	
88102308	Buff	False	False	(Hidden) RE recovery	BTS	
88102309	Buff	False	False	(Hidden) RE recovery	BTS	
88102310	Buff	False	False	(Hidden) RE recovery	BTS	
88116100	Buff	True	False	Reload_Charging Slash	(Hidden) Cooldown decreases when the next skill hits the target	icon_ep.ep_cooltime_restart_tex
88120101	Buff	True	False	Desperate Force	Increases Power by XX. Effect stacks up to XX times. 	icon_ep.ep_attack_strong_tex
88120102	Buff	True	False	Desperate Force	Increases Power by XX. Effect stacks up to XX times. 	icon_ep.ep_attack_strong_tex
88120103	Buff	True	False	Desperate Force	Increases Power by XX. Effect stacks up to XX times. 	icon_ep.ep_attack_strong_tex
88120104	Buff	True	False	Desperate Force	Increases Power by XX. Effect stacks up to XX times. 	icon_ep.ep_attack_strong_tex
88120105	Buff	True	False	Desperate Force	Increases Power by XX. Effect stacks up to XX times. 	icon_ep.ep_attack_strong_tex
88120106	Buff	True	False	Desperate Force	Increases Power by XX. Effect stacks up to XX times. 	icon_ep.ep_attack_strong_tex
88120107	Buff	True	False	Desperate Force	Increases Power by XX. Effect stacks up to XX times. 	icon_ep.ep_attack_strong_tex
88120108	Buff	True	False	Desperate Force	Increases Power by XX. Effect stacks up to XX times. 	icon_ep.ep_attack_strong_tex
88120109	Buff	True	False	Desperate Force	Increases Power by XX. Effect stacks up to XX times. 	icon_ep.ep_attack_strong_tex
88120110	Buff	True	False	Desperate Force	Increases Power by XX. Effect stacks up to XX times. 	icon_ep.ep_attack_strong_tex
88120111	Buff	True	False	Desperate Force	Increases Power by XX. Effect stacks up to XX times. 	icon_ep.ep_attack_strong_tex
88120112	Buff	True	False	Desperate Force	Increases Power by XX. Effect stacks up to XX times. 	icon_ep.ep_attack_strong_tex
88120113	Buff	True	False	Desperate Force	Increases Power by XX. Effect stacks up to XX times. 	icon_ep.ep_attack_strong_tex
88120114	Buff	True	False	Desperate Force	Increases Power by XX. Effect stacks up to XX times. 	icon_ep.ep_attack_strong_tex
88120115	Buff	True	False	Desperate Force	Increases Power by XX. Effect stacks up to XX times. 	icon_ep.ep_attack_strong_tex
88120116	Buff	True	False	Desperate Force	Increases Power by XX. Effect stacks up to XX times. 	icon_ep.ep_attack_strong_tex
88120117	Buff	True	False	Desperate Force	Increases Power by XX. Effect stacks up to XX times. 	icon_ep.ep_attack_strong_tex
88120118	Buff	True	False	Desperate Force	Increases Power by XX. Effect stacks up to XX times. 	icon_ep.ep_attack_strong_tex
88120119	Buff	True	False	Desperate Force	Increases Power by XX. Effect stacks up to XX times. 	icon_ep.ep_attack_strong_tex
88120120	Buff	True	False	Desperate Force	Increases Power by XX. Effect stacks up to XX times. 	icon_ep.ep_attack_strong_tex
88128200	DamageOverTime	False	False	(Hidden) For checking Endurance Decrease max stack	BTS	icon_ep.ep_resources_hp_tex
88131100	Buff	True	False	Reloading Reaping Slash	BTS	icon_ep.ep_cooltime_restart_tex
88132201	Buff	False	False	(Hidden) RE recovery on a successful block	BTS	icon_ep.ep_resources_st_tex
88132202	Buff	False	False	(Hidden) RE recovery on a successful block	BTS	icon_ep.ep_resources_st_tex
88132203	Buff	False	False	(Hidden) RE recovery on a successful block	BTS	icon_ep.ep_resources_st_tex
88132204	Buff	False	False	(Hidden) RE recovery on a successful block	BTS	icon_ep.ep_resources_st_tex
88132205	Buff	False	False	(Hidden) RE recovery on a successful block	BTS	icon_ep.ep_resources_st_tex
88132206	Buff	False	False	(Hidden) RE recovery on a successful block	BTS	icon_ep.ep_resources_st_tex
88132207	Buff	False	False	(Hidden) RE recovery on a successful block	BTS	icon_ep.ep_resources_st_tex
88132208	Buff	False	False	(Hidden) RE recovery on a successful block	BTS	icon_ep.ep_resources_st_tex
88132209	Buff	False	False	(Hidden) RE recovery on a successful block	BTS	icon_ep.ep_resources_st_tex
88132210	Buff	False	False	(Hidden) RE recovery on a successful block	BTS	icon_ep.ep_resources_st_tex
88132211	Buff	False	False	(Hidden) RE recovery on a successful block	BTS	icon_ep.ep_resources_st_tex
88132212	Buff	False	False	(Hidden) RE recovery on a successful block	BTS	icon_ep.ep_resources_st_tex
88132213	Buff	False	False	(Hidden) RE recovery on a successful block	BTS	icon_ep.ep_resources_st_tex
88132214	Buff	False	False	(Hidden) RE recovery on a successful block	BTS	icon_ep.ep_resources_st_tex
88132215	Buff	False	False	(Hidden) RE recovery on a successful block	BTS	icon_ep.ep_resources_st_tex
88202101	Buff	True	False	Spirit of Vengeance	Crit rate increases by $H_W_GOOD$value$COLOR_END. Effect ends when knocked down.	icon_ep.ep_fatal_hitfinish_tex
88202102	Buff	True	False	Spirit of Vengeance	Crit rate increases by $H_W_GOOD$value$COLOR_END. Effect ends when knocked down.	icon_ep.ep_fatal_hitfinish_tex
88202103	Buff	True	False	Spirit of Vengeance	Crit rate increases by $H_W_GOOD$value$COLOR_END. Effect ends when knocked down.	icon_ep.ep_fatal_hitfinish_tex
88202104	Buff	True	False	Spirit of Vengeance	Crit rate increases by $H_W_GOOD$value$COLOR_END. Effect ends when knocked down.	icon_ep.ep_fatal_hitfinish_tex
88202105	Buff	True	False	Spirit of Vengeance	Crit rate increases by $H_W_GOOD$value$COLOR_END. Effect ends when knocked down.	icon_ep.ep_fatal_hitfinish_tex
88202106	Buff	True	False	Spirit of Vengeance	Crit rate increases by $H_W_GOOD$value$COLOR_END. Effect ends when knocked down.	icon_ep.ep_fatal_hitfinish_tex
88202107	Buff	True	False	Spirit of Vengeance	Crit rate increases by $H_W_GOOD$value$COLOR_END. Effect ends when knocked down.	icon_ep.ep_fatal_hitfinish_tex
88202108	Buff	True	False	Spirit of Vengeance	Crit rate increases by $H_W_GOOD$value$COLOR_END. Effect ends when knocked down.	icon_ep.ep_fatal_hitfinish_tex
88202109	Buff	True	False	Spirit of Vengeance	Crit rate increases by $H_W_GOOD$value$COLOR_END. Effect ends when knocked down.	icon_ep.ep_fatal_hitfinish_tex
88202110	Buff	True	False	Spirit of Vengeance	Crit rate increases by $H_W_GOOD$value$COLOR_END. Effect ends when knocked down.	icon_ep.ep_fatal_hitfinish_tex
